nodeid EntryName
8894 ARV1_HUMAN
8895 CATL2_HUMAN
8896 TRIM4_HUMAN
8897 CC132_HUMAN,VPS50_HUMAN
8898 TBRG4_HUMAN
8899 MIPO1_HUMAN
8900 AAGAB_HUMAN
8901 NANO2_HUMAN
8902 SFRP4_HUMAN
8903 CA183_HUMAN
8904 CENPL_HUMAN
8905 CQ101_HUMAN
8906 ZN558_HUMAN
8907 PLIN5_HUMAN
8908 CQ102_HUMAN
8909 ATP4B_HUMAN
8910 COG2_HUMAN
8911 LEG12_HUMAN
8912 G7D_HUMAN
8913 TRUB2_HUMAN
8914 CD20B_HUMAN
8915 KLC3_HUMAN
8916 CS066_HUMAN
8917 MIME_HUMAN
8918 DHB13_HUMAN
8919 CC026_HUMAN
8920 CC020_HUMAN
8921 FA70B_HUMAN,T255B_HUMAN
8922 B4GT7_HUMAN
8923 RPE_HUMAN
8924 RBMS3_HUMAN
8925 WNT11_HUMAN
8926 ODC_HUMAN
8927 BCAS3_HUMAN
8928 NAC3_HUMAN
8929 LIRA3_HUMAN
8930 TR19L_HUMAN
8931 ARI5A_HUMAN
8932 SMOC1_HUMAN
8933 T150A_HUMAN
8934 CE044_HUMAN
8935 C1QT3_HUMAN
8936 CP3A4_HUMAN
8937 MOT14_HUMAN
8938 TMPS5_HUMAN
8939 S2535_HUMAN
8940 OD3L1_HUMAN
8941 WN10B_HUMAN
8942 FBLN7_HUMAN
8943 SIA7C_HUMAN
8944 ZN501_HUMAN
8945 ORNT1_HUMAN
8946 ISCU_HUMAN
8947 CNTF_HUMAN
8948 K2C6A_HUMAN
8949 DHB3_HUMAN
8950 TFAM_HUMAN
8951 TBCD7_HUMAN
8952 MYL6_HUMAN
8953 GCFC2_HUMAN
8954 CAH10_HUMAN
8955 DHR13_HUMAN
8956 CA220_HUMAN
8957 GLBL3_HUMAN
8958 NADL2_HUMAN
8959 SESN3_HUMAN
8960 BOLA1_HUMAN
8961 PRR3_HUMAN
8962 TM41B_HUMAN
8963 DHC24_HUMAN
8964 CV031_HUMAN
8965 SOSB2_HUMAN
8966 IFN14_HUMAN
8967 S2544_HUMAN
8968 DHB8_HUMAN
8969 CI098_HUMAN
8970 S35A5_HUMAN
8971 TM199_HUMAN
8972 BRD9_HUMAN
8973 RCAN2_HUMAN
8974 COL10_HUMAN
8975 M2OM_HUMAN
8976 CTSR4_HUMAN
8977 TECR_HUMAN
8978 K0247_HUMAN,SUSD6_HUMAN
8979 K0753_HUMAN,MOONR_HUMAN
8980 DPH2_HUMAN
8981 DIEXF_HUMAN
8982 5HT1E_HUMAN
8983 FA78A_HUMAN
8984 FA53C_HUMAN
8985 THIC_HUMAN
8986 SYT17_HUMAN
8987 TEX9_HUMAN
8988 MOT4_HUMAN
8989 TPC10_HUMAN
8990 IGLL5_HUMAN
8991 CD037_HUMAN
8992 OR5F1_HUMAN
8993 TOR1B_HUMAN
8994 CCD43_HUMAN
8995 CKLF5_HUMAN
8996 PLPL1_HUMAN
8997 PRD14_HUMAN
8998 NAP1_HUMAN
8999 LRC28_HUMAN
9000 ALG5_HUMAN
9001 S22AN_HUMAN
9002 PSF3_HUMAN
9003 EFHC2_HUMAN
9004 F209A_HUMAN
9005 MAGA9_HUMAN
9006 KT33B_HUMAN
9007 ZN460_HUMAN
9008 TO20L_HUMAN
9009 CTSR1_HUMAN
9010 SMAP2_HUMAN
9011 EM55_HUMAN
9012 TF_HUMAN
9013 UACA_HUMAN
9014 CSRN1_HUMAN
9015 ITLN2_HUMAN
9016 PLPL4_HUMAN
9017 EMC7_HUMAN
9018 BPHL_HUMAN
9019 TEX11_HUMAN
9020 PPA5_HUMAN
9021 PHOP1_HUMAN
9022 SGCZ_HUMAN
9023 RT4I1_HUMAN
9024 RAB2B_HUMAN
9025 SAMD7_HUMAN
9026 OR2K2_HUMAN
9027 STX18_HUMAN
9028 GPR3_HUMAN
9029 RSRC2_HUMAN
9030 CD029_HUMAN
9031 VENTX_HUMAN
9032 MTER1_HUMAN,MTEF3_HUMAN
9033 BAZ2B_HUMAN
9034 TPC12_HUMAN
9035 F120C_HUMAN
9036 CO029_HUMAN
9037 PALM2_HUMAN
9038 CCRL2_HUMAN
9039 CCD84_HUMAN
9040 ZN679_HUMAN
9041 BEX5_HUMAN
9042 CPS4L_HUMAN
9043 AK1BA_HUMAN
9044 B2L12_HUMAN
9045 NRSN2_HUMAN
9046 TOR3A_HUMAN
9047 MSI2H_HUMAN
9048 UTP11_HUMAN
9049 DNA2L_HUMAN,DNA2_HUMAN
9050 ZN223_HUMAN
9051 ZN446_HUMAN
9052 TMCO6_HUMAN
9053 MXI1_HUMAN
9054 GABP1_HUMAN
9055 CH034_HUMAN
9056 SPEM1_HUMAN
9057 GMCLL_HUMAN
9058 SYT5_HUMAN
9059 ZN621_HUMAN
9060 DNSL2_HUMAN
9061 N42L2_HUMAN
9062 TM55B_HUMAN
9063 LS14B_HUMAN
9064 SCML4_HUMAN
9065 CX056_HUMAN
9066 CBR3_HUMAN
9067 FAM3D_HUMAN
9068 RBL2B_HUMAN
9069 FABPI_HUMAN
9070 SC5A2_HUMAN
9071 SAMD3_HUMAN
9072 DZI1L_HUMAN
9073 DMB_HUMAN
9074 ZN302_HUMAN
9075 SMRP1_HUMAN
9076 LITD1_HUMAN
9077 TM109_HUMAN
9078 HSC20_HUMAN
9079 RNAS7_HUMAN
9080 GRM1A_HUMAN
9081 AK1D1_HUMAN
9082 T2H2L_HUMAN
9083 DHB14_HUMAN
9084 CC155_HUMAN,KASH5_HUMAN
9085 ZBT22_HUMAN
9086 CSHL_HUMAN
9087 GAGD3_HUMAN,XAGE2_HUMAN
9088 FOXB1_HUMAN
9089 HPCL4_HUMAN
9090 CAR10_HUMAN
9091 MYEOV_HUMAN
9092 ASAH1_HUMAN
9093 CK065_HUMAN
9094 ACDSB_HUMAN
9095 F115A_HUMAN,TCAF1_HUMAN
9096 DX39A_HUMAN
9097 CCD41_HUMAN,CEP83_HUMAN
9098 OPN4_HUMAN
9099 PGBD1_HUMAN
9100 P2Y14_HUMAN
9101 CQ105_HUMAN
9102 CCG3_HUMAN
9103 SH3Y1_HUMAN
9104 ARY2_HUMAN
9105 SIA7E_HUMAN
9106 STAR7_HUMAN
9107 SYCE1_HUMAN
9108 MCEE_HUMAN
9109 MMRN1_HUMAN
9110 MORC1_HUMAN
9111 SIGL9_HUMAN
9112 HM13_HUMAN
9113 COQ4_HUMAN
9114 CGAT2_HUMAN
9115 KIF6_HUMAN
9116 BT3A2_HUMAN
9117 DHB2_HUMAN
9118 APOL2_HUMAN
9119 BEND3_HUMAN
9120 TM139_HUMAN
9121 NPRL3_HUMAN
9122 CC172_HUMAN
9123 ABD12_HUMAN
9124 MPZL2_HUMAN
9125 RAD1_HUMAN
9126 PLOD3_HUMAN
9127 NPM2_HUMAN
9128 SKAP_HUMAN
9129 IYD1_HUMAN
9130 COX20_HUMAN
9131 ALG3_HUMAN
9132 HEAT2_HUMAN,DAAF5_HUMAN
9133 TIM8A_HUMAN
9134 MTER3_HUMAN,MTEF2_HUMAN
9135 SDCG3_HUMAN
9136 CP073_HUMAN
9137 RHES_HUMAN
9138 ARY1_HUMAN
9139 YIPF1_HUMAN
9140 MPRG_HUMAN
9141 RS4Y1_HUMAN
9142 F149B_HUMAN
9143 LAR1B_HUMAN
9144 CI068_HUMAN
9145 PCOC2_HUMAN
9146 EHF_HUMAN
9147 TTLL3_HUMAN
9148 CV032_HUMAN
9149 CN37_HUMAN
9150 GPBP1_HUMAN
9151 DAPK2_HUMAN
9152 CI173_HUMAN
9153 CC117_HUMAN
9154 COAC_HUMAN
9155 MFSD5_HUMAN
9156 CBPA4_HUMAN
9157 OPN3_HUMAN
9158 MAD3_HUMAN
9159 ZN559_HUMAN
9160 THAP2_HUMAN
9161 PSG3_HUMAN
9162 AROS_HUMAN
9163 RBY1F_HUMAN
9164 LMBL3_HUMAN
9165 EPPI_HUMAN
9166 DFNA5_HUMAN
9167 HACD1_HUMAN
9168 SCYL2_HUMAN
9169 TRAD1_HUMAN
9170 ARHGG_HUMAN
9171 GT252_HUMAN
9172 LIME1_HUMAN
9173 ASPG_HUMAN
9174 D19L2_HUMAN
9175 HPPD_HUMAN
9176 CNRP1_HUMAN
9177 CL065_HUMAN
9178 CU002_HUMAN
9179 CN101_HUMAN
9180 YIF1B_HUMAN
9181 BFSP2_HUMAN
9182 SEMG1_HUMAN
9183 SC22A_HUMAN
9184 NANO1_HUMAN
9185 SUV3_HUMAN
9186 P5CR1_HUMAN
9187 RAB34_HUMAN
9188 NSUN7_HUMAN
9189 COX41_HUMAN
9190 CLC1A_HUMAN
9191 GP173_HUMAN
9192 POC1B_HUMAN
9193 CLC10_HUMAN
9194 MB211_HUMAN
9195 RCBT2_HUMAN
9196 PSG11_HUMAN
9197 OXND1_HUMAN
9198 RBM45_HUMAN
9199 ZNF19_HUMAN
9200 SNG1_HUMAN
9201 CEP95_HUMAN
9202 CORO6_HUMAN
9203 S38A9_HUMAN
9204 SOST_HUMAN
9205 NDUAB_HUMAN
9206 MUCL1_HUMAN
9207 SETX_HUMAN
9208 CTLA4_HUMAN
9209 GLCE_HUMAN
9210 ACHA5_HUMAN
9211 SUN2_HUMAN
9212 NDUAC_HUMAN
9213 S38A2_HUMAN
9214 PDLI2_HUMAN
9215 CAR14_HUMAN
9216 ZN510_HUMAN
9217 MICU1_HUMAN
9218 NDUAD_HUMAN
9219 STX17_HUMAN
9220 LEMD2_HUMAN
9221 CC14B_HUMAN
9222 5HT3B_HUMAN
9223 HXC6_HUMAN
9224 SYMPK_HUMAN
9225 MRC2_HUMAN
9226 NDUS7_HUMAN
9227 SC16A_HUMAN
9228 SIAS_HUMAN
9229 TIM14_HUMAN
9230 AN13A_HUMAN
9231 VPS45_HUMAN
9232 KRT36_HUMAN
9233 NBAS_HUMAN
9234 RET7_HUMAN
9235 CREL1_HUMAN
9236 DP13B_HUMAN
9237 GDF5_HUMAN
9238 ZMYM1_HUMAN
9239 RN135_HUMAN
9240 MENTO_HUMAN
9241 VPS8_HUMAN
9242 EFHC1_HUMAN
9243 SLPI_HUMAN
9244 WBS16_HUMAN
9245 NMU_HUMAN
9246 IF140_HUMAN
9247 POTEF_HUMAN
9248 CYTM_HUMAN
9249 CCNI_HUMAN
9250 IER5_HUMAN
9251 NET1_HUMAN
9252 TSN2_HUMAN
9253 AN13D_HUMAN
9254 DC121_HUMAN
9255 ERF1_HUMAN
9256 RHBD1_HUMAN,RHBL4_HUMAN
9257 GAGD4_HUMAN,XAGE3_HUMAN
9258 T106B_HUMAN
9259 AP1S2_HUMAN
9260 VTM2L_HUMAN
9261 KLF15_HUMAN
9262 ZN639_HUMAN
9263 LEG9B_HUMAN
9264 IFRD2_HUMAN
9265 ADCK5_HUMAN
9266 D2HDH_HUMAN
9267 PNISR_HUMAN
9268 MS18A_HUMAN
9269 FCGBP_HUMAN
9270 IMPCT_HUMAN
9271 CUED1_HUMAN
9272 CD97_HUMAN
9273 SCAPE_HUMAN
9274 THMS1_HUMAN
9275 CLCN3_HUMAN
9276 S36A1_HUMAN
9277 OSBL6_HUMAN
9278 LUZP1_HUMAN
9279 TRAK1_HUMAN
9280 GSTO2_HUMAN
9281 RTEL1_HUMAN
9282 SYYC_HUMAN
9283 MED20_HUMAN
9284 GTSE1_HUMAN
9285 FOXD3_HUMAN
9286 ILKAP_HUMAN
9287 ZN526_HUMAN
9288 KIF7_HUMAN
9289 SRPR_HUMAN
9290 NEIL3_HUMAN
9291 LIMA1_HUMAN
9292 JERKL_HUMAN
9293 DECR_HUMAN
9294 LDHD_HUMAN
9295 LCA5_HUMAN
9296 PCDBF_HUMAN
9297 PITH1_HUMAN
9298 TM189_HUMAN
9299 CXB2_HUMAN
9300 FOXI2_HUMAN
9301 SYNPO_HUMAN
9302 C1TM_HUMAN
9303 IP6K3_HUMAN
9304 DAZP1_HUMAN
9305 MYH6_HUMAN
9306 GCP5_HUMAN
9307 ASPM_HUMAN
9308 KIF11_HUMAN
9309 FOXQ1_HUMAN
9310 GOT1B_HUMAN
9311 ATP5L_HUMAN
9312 MPP8_HUMAN
9313 C2D2A_HUMAN
9314 SCLT1_HUMAN
9315 TECT2_HUMAN
9316 TCPW_HUMAN
9317 TIGD6_HUMAN
9318 CE120_HUMAN
9319 ZN687_HUMAN
9320 RPC5_HUMAN
9321 NU188_HUMAN
9322 GSCR2_HUMAN
9323 TECT1_HUMAN
9324 MYH13_HUMAN
9325 KI18A_HUMAN
9326 SGPL1_HUMAN
9327 MYO19_HUMAN
9328 RRP15_HUMAN
9329 GFPT2_HUMAN
9330 ESF1_HUMAN
9331 REEP5_HUMAN
9332 DEOC_HUMAN
9333 CAPG_HUMAN
9334 CJ012_HUMAN
9335 SSRD_HUMAN
9336 ANLN_HUMAN
9337 CTSL2_HUMAN
9338 FOXF1_HUMAN
9339 KI20B_HUMAN
9340 NEUL_HUMAN
9341 GRDN_HUMAN
9342 FKB14_HUMAN
9343 AKAP1_HUMAN
9344 GWL_HUMAN
9345 DDX50_HUMAN
9346 PP1RB_HUMAN
9347 DJC11_HUMAN
9348 ATLA3_HUMAN
9349 TM63B_HUMAN,CSCL2_HUMAN
9350 CE128_HUMAN
9351 GPD1L_HUMAN
9352 RL35A_HUMAN
9353 DNLI1_HUMAN
9354 HEAT6_HUMAN
9355 RM18_HUMAN
9356 CEP89_HUMAN
9357 CLGN_HUMAN
9358 TMCO1_HUMAN
9359 FOXJ3_HUMAN
9360 YIPF5_HUMAN
9361 CA112_HUMAN
9362 GABT_HUMAN
9363 CN021_HUMAN
9364 KIF14_HUMAN
9365 SMC6_HUMAN
9366 ENOPH_HUMAN
9367 PHF20_HUMAN
9368 MPP10_HUMAN
9369 GPSM2_HUMAN
9370 MBOA1_HUMAN
9371 MTCH2_HUMAN
9372 MAEL_HUMAN
9373 FOXJ2_HUMAN
9374 C2D1A_HUMAN
9375 ACATN_HUMAN
9376 CT043_HUMAN
9377 T132A_HUMAN
9378 ARX_HUMAN
9379 MIO_HUMAN
9380 ACOD_HUMAN
9381 NCLN_HUMAN
9382 MORC3_HUMAN
9383 MOT7_HUMAN
9384 PGM2_HUMAN
9385 EIF2D_HUMAN
9386 SYTC2_HUMAN
9387 TM248_HUMAN
9388 QSOX2_HUMAN
9389 CBR1_HUMAN
9390 K1430_HUMAN,CFA97_HUMAN
9391 DEPD5_HUMAN
9392 HSDL2_HUMAN
9393 TM9S4_HUMAN
9394 TAGL_HUMAN
9395 SSRG_HUMAN
9396 CO044_HUMAN
9397 FOXD4_HUMAN
9398 RBSK_HUMAN
9399 FOXL1_HUMAN
9400 ARMC6_HUMAN
9401 ZSA5A_HUMAN
9402 MKS1_HUMAN
9403 RAB4B_HUMAN
9404 MCES_HUMAN
9405 M3K15_HUMAN
9406 WDR3_HUMAN
9407 LDH6A_HUMAN
9408 KAD1_HUMAN
9409 RUFY2_HUMAN
9410 C2AIL_HUMAN
9411 ZN644_HUMAN
9412 YKT6_HUMAN
9413 AK1A1_HUMAN
9414 GLGB_HUMAN
9415 NETO2_HUMAN
9416 FA83H_HUMAN
9417 P4HA1_HUMAN
9418 WDR62_HUMAN
9419 PNPO_HUMAN
9420 ELL2_HUMAN
9421 DCA13_HUMAN
9422 GALE_HUMAN
9423 RPB9_HUMAN
9424 PCID2_HUMAN
9425 ETAA1_HUMAN
9426 SAMD1_HUMAN
9427 B9D1_HUMAN
9428 POC5_HUMAN
9429 PCDH1_HUMAN
9430 NANP_HUMAN
9431 CCD58_HUMAN
9432 WDHD1_HUMAN
9433 PXDN_HUMAN
9434 IMP4_HUMAN
9435 GSH0_HUMAN
9436 HDHD3_HUMAN
9437 WDR74_HUMAN
9438 AP4E1_HUMAN
9439 PCDH7_HUMAN
9440 RM48_HUMAN
9441 MTA70_HUMAN
9442 GPDM_HUMAN
9443 FOXN1_HUMAN
9444 SELB_HUMAN
9445 FKB15_HUMAN
9446 KHK_HUMAN
9447 IF5A2_HUMAN
9448 AUTS2_HUMAN
9449 HYEP_HUMAN
9450 RT35_HUMAN
9451 GMPPA_HUMAN
9452 NMD3_HUMAN
9453 ARFG2_HUMAN
9454 TBCD9_HUMAN
9455 OSPT_HUMAN
9456 EXC6B_HUMAN
9457 PAPD5_HUMAN
9458 SAS10_HUMAN
9459 MA2A1_HUMAN
9460 TCAL4_HUMAN
9461 FOXI1_HUMAN
9462 CLH2_HUMAN
9463 MOCOS_HUMAN
9464 CHAP1_HUMAN
9465 CQ062_HUMAN
9466 ATP9A_HUMAN
9467 SP7_HUMAN
9468 WDR24_HUMAN
9469 GNL3L_HUMAN
9470 ZN673_HUMAN,KRBX4_HUMAN
9471 GRWD1_HUMAN
9472 BORA_HUMAN
9473 AT1A2_HUMAN
9474 RC3H2_HUMAN
9475 MYH7B_HUMAN
9476 GOGA1_HUMAN
9477 TBCA_HUMAN
9478 DDX31_HUMAN
9479 IFT80_HUMAN
9480 BCL7B_HUMAN
9481 HASP_HUMAN
9482 MYH11_HUMAN
9483 RAP2C_HUMAN
9484 RSAD2_HUMAN
9485 MYL9_HUMAN
9486 K1107_HUMAN
9487 IDHP_HUMAN
9488 RL36L_HUMAN
9489 COPD_HUMAN
9490 HTR5A_HUMAN
9491 K22E_HUMAN
9492 TBC9B_HUMAN
9493 SMHD1_HUMAN
9494 RBM34_HUMAN
9495 DDX10_HUMAN
9496 ZCH18_HUMAN
9497 WDR46_HUMAN
9498 NEUA_HUMAN
9499 BPNT1_HUMAN
9500 UTP18_HUMAN
9501 PGM2L_HUMAN
9502 MD13L_HUMAN
9503 ATD3B_HUMAN
9504 RT14_HUMAN
9505 MTR1_HUMAN,CMTR1_HUMAN
9506 HELLS_HUMAN
9507 PTER_HUMAN
9508 NSUN5_HUMAN
9509 MACD1_HUMAN
9510 HCDH_HUMAN
9511 CLPX_HUMAN
9512 RPF2_HUMAN
9513 FOXN2_HUMAN
9514 NOC3L_HUMAN
9515 CAF17_HUMAN
9516 DBR1_HUMAN
9517 NCKPL_HUMAN
9518 MAK16_HUMAN
9519 DDX52_HUMAN
9520 GT251_HUMAN
9521 SCRB2_HUMAN
9522 P5CR3_HUMAN
9523 SETD4_HUMAN
9524 SUCA_HUMAN
9525 FERM1_HUMAN
9526 AR7EP_HUMAN
9527 ATD3A_HUMAN
9528 WDR11_HUMAN
9529 BRAT1_HUMAN
9530 SAR1B_HUMAN
9531 INT7_HUMAN
9532 NPM3_HUMAN
9533 TRM2A_HUMAN
9534 ELAV3_HUMAN
9535 UD3A2_HUMAN
9536 BROX_HUMAN
9537 NOL10_HUMAN
9538 DNJC9_HUMAN
9539 BCL7A_HUMAN
9540 BOLA3_HUMAN
9541 GNPI2_HUMAN
9542 OXSM_HUMAN
9543 RPF1_HUMAN
9544 RNBP6_HUMAN
9545 DRS7B_HUMAN
9546 MET13_HUMAN
9547 NDUB8_HUMAN
9548 DJC13_HUMAN
9549 RSPO3_HUMAN
9550 PR40B_HUMAN
9551 MPPA_HUMAN
9552 RN217_HUMAN
9553 NU160_HUMAN
9554 TXTP_HUMAN
9555 NALP5_HUMAN
9556 TMTC3_HUMAN
9557 SPB6_HUMAN
9558 KAD7_HUMAN
9559 SNR27_HUMAN
9560 ZFR_HUMAN
9561 SCML2_HUMAN
9562 MYH4_HUMAN
9563 CLPP_HUMAN
9564 FAKD3_HUMAN
9565 TANC2_HUMAN
9566 PTPRD_HUMAN
9567 CCD13_HUMAN
9568 TISD_HUMAN
9569 DHSD_HUMAN
9570 CV029_HUMAN
9571 LRP3_HUMAN
9572 CC167_HUMAN
9573 GTR3_HUMAN
9574 ZNT1_HUMAN
9575 H2A1C_HUMAN
9576 ODO2_HUMAN
9577 GPTC4_HUMAN
9578 TRI14_HUMAN
9579 WSB2_HUMAN
9580 PSL1_HUMAN
9581 DEN4C_HUMAN
9582 TPTE_HUMAN
9583 ATOH1_HUMAN
9584 RAB18_HUMAN
9585 FGD6_HUMAN
9586 CD69_HUMAN
9587 ZN688_HUMAN
9588 DHRS4_HUMAN
9589 EDEM2_HUMAN
9590 SWAP1_HUMAN
9591 PCD20_HUMAN
9592 MAGE2_HUMAN
9593 CNEP1_HUMAN
9594 NMNA3_HUMAN
9595 H2AW_HUMAN
9596 NDUA4_HUMAN
9597 TT30A_HUMAN
9598 ZSC29_HUMAN
9599 STMN4_HUMAN
9600 IZUM1_HUMAN
9601 UXS1_HUMAN
9602 F136A_HUMAN
9603 CT072_HUMAN
9604 TXD12_HUMAN
9605 EST3_HUMAN
9606 WDR60_HUMAN
9607 CP087_HUMAN
9608 COQ9_HUMAN
9609 UBX2A_HUMAN
9610 MYCL1_HUMAN,MYCL_HUMAN
9611 CEPT1_HUMAN
9612 TR61B_HUMAN
9613 PHAR4_HUMAN
9614 CHSS3_HUMAN
9615 F167A_HUMAN
9616 ZNF76_HUMAN
9617 CQ089_HUMAN
9618 MTMRE_HUMAN
9619 SG1D1_HUMAN
9620 FXRD1_HUMAN
9621 TMOD4_HUMAN
9622 PLCC_HUMAN
9623 TMHS_HUMAN
9624 ZMAT5_HUMAN
9625 LEG7_HUMAN
9626 ZCRB1_HUMAN
9627 NOXIN_HUMAN,DDIAS_HUMAN
9628 C1QL4_HUMAN
9629 NSDHL_HUMAN
9630 DUS28_HUMAN
9631 SSH3_HUMAN
9632 MTMR7_HUMAN
9633 ATPD_HUMAN
9634 SOAT1_HUMAN
9635 NLGN3_HUMAN
9636 SSF1_HUMAN
9637 YPEL5_HUMAN
9638 GHITM_HUMAN
9639 IFT88_HUMAN
9640 PDZD6_HUMAN
9641 FUZZY_HUMAN
9642 Z324B_HUMAN
9643 ZN512_HUMAN
9644 CISD3_HUMAN
9645 S6A15_HUMAN
9646 T194A_HUMAN,NEMP1_HUMAN
9647 PPM1H_HUMAN
9648 CO8G_HUMAN
9649 MA7D2_HUMAN
9650 KLRG2_HUMAN
9651 BBS12_HUMAN
9652 NEK4_HUMAN
9653 E41L5_HUMAN
9654 CELF5_HUMAN
9655 AMGO3_HUMAN
9656 TRI44_HUMAN
9657 RHG44_HUMAN
9658 SPT20_HUMAN
9659 A1BG_HUMAN
9660 ZCPW1_HUMAN
9661 TCOF_HUMAN
9662 ADDB_HUMAN
9663 IQGA3_HUMAN
9664 DUS26_HUMAN
9665 S7A6O_HUMAN
9666 RT34_HUMAN
9667 CE024_HUMAN
9668 BRD3_HUMAN
9669 UBCP1_HUMAN
9670 K2013_HUMAN
9671 NHSL2_HUMAN
9672 NCEH1_HUMAN
9673 COQ5_HUMAN
9674 ZN800_HUMAN
9675 LYRM2_HUMAN
9676 CB047_HUMAN
9677 TRM13_HUMAN
9678 ZN574_HUMAN
9679 PTN20_HUMAN
9680 MALD2_HUMAN
9681 ZN211_HUMAN
9682 AT2B2_HUMAN
9683 SL9A6_HUMAN
9684 KLH22_HUMAN
9685 MTX1_HUMAN
9686 CHC10_HUMAN
9687 F131B_HUMAN
9688 IBP4_HUMAN
9689 DCA12_HUMAN
9690 GPC5B_HUMAN
9691 PPTC7_HUMAN
9692 ZN704_HUMAN
9693 ADCK4_HUMAN
9694 XPP3_HUMAN
9695 COBL1_HUMAN
9696 COQ2_HUMAN
9697 CBPA6_HUMAN
9698 FBX21_HUMAN
9699 LNP_HUMAN
9700 LRC8E_HUMAN
9701 PKHA7_HUMAN
9702 AMOL1_HUMAN
9703 QIL1_HUMAN,MIC13_HUMAN
9704 T120B_HUMAN
9705 CJ047_HUMAN
9706 MOCS3_HUMAN
9707 MPZL1_HUMAN
9708 RPC7L_HUMAN
9709 LRC15_HUMAN
9710 MBLC2_HUMAN
9711 MNS1_HUMAN
9712 SMBP2_HUMAN
9713 KCC1G_HUMAN
9714 KLH28_HUMAN
9715 MTMR3_HUMAN
9716 TM63A_HUMAN,CSCL1_HUMAN
9717 RT15_HUMAN
9718 ZN618_HUMAN
9719 TPTE2_HUMAN
9720 CNGA3_HUMAN
9721 CHSTC_HUMAN
9722 HEMH_HUMAN
9723 ZNHI2_HUMAN
9724 LCAT_HUMAN
9725 M21D1_HUMAN,CGAS_HUMAN
9726 PAR12_HUMAN
9727 CYTS_HUMAN
9728 CHLE_HUMAN
9729 CQ096_HUMAN
9730 ODF2L_HUMAN
9731 ZN483_HUMAN
9732 SPAT5_HUMAN
9733 AN13B_HUMAN
9734 SPA5L_HUMAN
9735 PXDC2_HUMAN
9736 RSBNL_HUMAN
9737 GPC5C_HUMAN
9738 SCML1_HUMAN
9739 FNIP2_HUMAN
9740 NICN1_HUMAN
9741 WDTC1_HUMAN
9742 CP2S1_HUMAN
9743 TMA16_HUMAN
9744 FAM5C_HUMAN,BRNP3_HUMAN
9745 SC11C_HUMAN
9746 WDR44_HUMAN
9747 HELQ_HUMAN
9748 ZN827_HUMAN
9749 VPS53_HUMAN
9750 MCM8_HUMAN
9751 ZKSC4_HUMAN
9752 CG055_HUMAN
9753 SIRPD_HUMAN
9754 ANR43_HUMAN
9755 F117B_HUMAN
9756 SLMO2_HUMAN,PLD3B_HUMAN
9757 CLCC1_HUMAN
9758 IFT43_HUMAN
9759 F117A_HUMAN
9760 DUS11_HUMAN
9761 GTPB5_HUMAN,MTG2_HUMAN
9762 CCYL1_HUMAN
9763 WFDC2_HUMAN
9764 LRCC1_HUMAN
9765 XYLT2_HUMAN
9766 ETFB_HUMAN
9767 HYCCI_HUMAN
9768 PRLD1_HUMAN
9769 PHLB2_HUMAN
9770 CQ039_HUMAN
9771 ADCK2_HUMAN
9772 K1467_HUMAN
9773 ZN202_HUMAN
9774 TPPC5_HUMAN
9775 PTPR2_HUMAN
9776 CCD82_HUMAN
9777 SYPH_HUMAN
9778 RHBT1_HUMAN
9779 NMES1_HUMAN
9780 ENTP7_HUMAN
9781 CCD36_HUMAN
9782 S2546_HUMAN
9783 GALT7_HUMAN
9784 CP080_HUMAN
9785 SPA12_HUMAN
9786 TT30B_HUMAN
9787 ALKB2_HUMAN
9788 CP088_HUMAN
9789 LRC49_HUMAN
9790 PDDC1_HUMAN
9791 KCTD2_HUMAN
9792 DEN1A_HUMAN
9793 MCE1_HUMAN
9794 NARFL_HUMAN
9795 MTMRD_HUMAN
9796 TOIP2_HUMAN,TOIP2_HUMAN,IFG15_HUMAN
9797 NAA40_HUMAN
9798 P3H3_HUMAN
9799 BAALC_HUMAN
9800 GLTL1_HUMAN,GLT16_HUMAN
9801 SPA24_HUMAN
9802 TIGD5_HUMAN
9803 FA13A_HUMAN
9804 RM35_HUMAN
9805 SLAI1_HUMAN
9806 RN170_HUMAN
9807 CP045_HUMAN
9808 INCA1_HUMAN
9809 DCAKD_HUMAN
9810 TMM70_HUMAN
9811 DCLK1_HUMAN
9812 LYRM4_HUMAN
9813 PERQ1_HUMAN
9814 CX6B1_HUMAN
9815 GTR8_HUMAN
9816 CL026_HUMAN
9817 IBP1_HUMAN
9818 N6MT2_HUMAN
9819 MOXD1_HUMAN
9820 TPGS2_HUMAN
9821 SAP3_HUMAN
9822 NCUG1_HUMAN
9823 ANKS3_HUMAN
9824 IFT52_HUMAN
9825 STIM2_HUMAN
9826 NEUR4_HUMAN
9827 AT5G3_HUMAN
9828 ANO6_HUMAN
9829 AAK1_HUMAN
9830 GT2D1_HUMAN
9831 CG010_HUMAN
9832 KRBA1_HUMAN
9833 IFT74_HUMAN
9834 PHLB3_HUMAN
9835 WDR81_HUMAN
9836 APOOL_HUMAN,MIC27_HUMAN
9837 TRUB1_HUMAN
9838 CCD40_HUMAN
9839 HAS3_HUMAN,HYAS3_HUMAN
9840 MBTD1_HUMAN
9841 MPP2_HUMAN
9842 S20A1_HUMAN
9843 WDR59_HUMAN
9844 NCK5L_HUMAN
9845 ZN462_HUMAN
9846 CC017_HUMAN
9847 TMPS3_HUMAN
9848 PRS35_HUMAN
